,objectid,fod_id,fpa_id,fire_year,discovery_date,discovery_doy,stat_cause_code,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,state,Month,Temp,WindSpd,WindGust,Humidity,Precipitation
1746792,1746793,300087000.0,SFO-2014NCNCSNCST-022-20140020,2014,2014-04-26,116,4,Campfire,0.6,B,35.00395,-83.67838333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762786,1762787,300106000.0,SFO-2014TXLFDX537871,2014,2014-11-03,307,5,Debris Burning,0.01,A,31.053815999999998,-97.737465,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767030,1767031,300111000.0,SFO-2014ME_MES43104009,2014,2014-04-04,94,6,Railroad,0.4,B,47.282351,-68.454148,ME,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762032,1762033,300105000.0,SFO-2014KYKYS6320149001,2014,2014-02-01,32,5,Debris Burning,22.0,C,38.10096,-83.105103,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1780833,1780834,300136000.0,SFO-2014NY3423NY3423-2014-1400067,2014,2014-04-13,103,9,Miscellaneous,0.1,A,42.8957,-76.1484,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762173,1762174,300105000.0,SFO-2014LADAF 97723,2014,2014-12-11,345,5,Debris Burning,1.93,B,30.91927,-92.70339,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737519,1737520,300075000.0,SFO-2014FLFLS2014160396,2014,2014-06-16,167,1,Lightning,825.0,E,27.3209,-81.1783,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1736990,1736991,300074000.0,SFO-2014NY5235NY5235-2014-90,2014,2014-03-27,86,1,Lightning,0.15,A,40.8354,-72.7414,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1733942,1733943,300023000.0,W-665798,2014,2014-03-10,69,9,Miscellaneous,4.0,B,36.63958,-96.10194,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776649,1776650,300129000.0,SFO-2014NY7019NY7019-2014-141529,2014,2014-11-11,315,9,Miscellaneous,2.45,B,42.3975,-79.3976,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785686,1785687,300145000.0,SFO-2014TXLFDX518060,2014,2014-03-10,69,9,Miscellaneous,0.1,A,32.659071000000004,-97.365995,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1768707,1768708,300113000.0,SFO-2014TNTNS14-H0190,2014,2014-03-22,81,7,Arson,20.0,C,35.3983,-87.723667,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747117,1747118,300087000.0,SFO-2014MTSWS000418,2014,2014-07-28,209,4,Campfire,0.01,A,47.0212,-113.3889,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777615,1777616,300130000.0,SFO-2014AZAZS-AZ-140253,2014,2014-05-04,124,9,Miscellaneous,0.1,A,31.9637,-110.7207,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767796,1767797,300112000.0,SFO-2014OKOKS10048A,2014,2014-01-27,27,7,Arson,0.1,A,34.62733,-95.24517,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745234,1745235,300085000.0,SFO-2014NY3814NY3814-2014-14492,2014,2014-11-08,312,3,Smoking,0.1,A,43.4214,-76.1728,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785073,1785074,300143000.0,SFO-2014VAVAS NEL14003,2014,2014-03-15,74,9,Miscellaneous,1.0,B,38.02888889,-78.84722222,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729034,1729035,300007000.0,FWS-2014USSDLARJF87,2014,2014-11-01,305,13,Missing/Undefined,32.0,C,43.160228000000004,-98.45510999999999,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1773556,1773557,300120000.0,SFO-2014ALAFC49973,2014,2014-01-09,9,9,Miscellaneous,175.0,D,33.827889,-87.38261800000001,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748060,1748061,300088000.0,SFO-2014TXLFDX517112,2014,2014-07-06,187,4,Campfire,1.0,B,31.835397999999998,-99.0657109,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764171,1764172,300107000.0,SFO-2014TXLFDX529524,2014,2014-10-03,276,5,Debris Burning,1.0,B,32.5669373,-94.84,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760701,1760702,300104000.0,SFO-2014TNTNS14-H0369,2014,2014-11-22,326,5,Debris Burning,1.2,B,35.17945,-87.29991700000001,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747876,1747877,300088000.0,SFO-2014KYKYS19320149017,2014,2014-03-11,70,4,Campfire,2.0,B,37.289322,-83.17920699999999,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756133,1756134,300098000.0,SFO-2014ME_MES42304018,2014,2014-04-18,108,5,Debris Burning,0.1,A,44.200494,-69.191962,ME,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756229,1756230,300098000.0,SFO-2014WIDNR11270842014,2014,2014-04-19,109,5,Debris Burning,0.01,A,43.516459999999995,-89.30759,WI,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779552,1779553,300134000.0,SFO-2014CACDFSHU006282,2014,2014-07-12,193,9,Miscellaneous,3.0,B,40.777333,-122.001333,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722839,1722840,300001000.0,FS-1523924,2014,2014-08-17,229,4,Campfire,0.1,A,32.885,-116.81972222,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1773375,1773376,300119000.0,SFO-2014VAVAS BRU14006,2014,2014-04-01,91,8,Children,1.2,B,36.74346944,-77.67201111,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746311,1746312,300086000.0,SFO-2014MSMFC10112,2014,2014-03-10,69,4,Campfire,2.0,B,34.59872004,-88.52870943,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752089,1752090,300094000.0,SFO-2014NCNCSNCST-012-20140034,2014,2014-03-11,70,5,Debris Burning,1.0,B,35.81666666,-81.63333333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777442,1777443,300130000.0,SFO-2014NY1032NY1032-2014-555,2014,2014-04-19,109,9,Miscellaneous,1.22,B,42.7752,-73.8935,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1758424,1758425,300101000.0,SFO-2014NCNCSNCST-077-20140136,2014,2014-07-09,190,5,Debris Burning,0.5,B,34.92828333,-79.6433,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1783006,1783007,300139000.0,SFO-2014OHDNR62-01005-MA-57-04/24/2014,2014,2014-04-24,114,9,Miscellaneous,35.0,C,38.717119,-83.567595,OH,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760964,1760965,300104000.0,SFO-2014GAGAS-FY2015-Appling-023,2014,2014-12-01,335,5,Debris Burning,3.12,B,31.83465,-82.46962222,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1787039,1787040,300147000.0,SFO-2014AZAZS-AZ-141746,2014,2014-05-05,125,13,Missing/Undefined,0.1,A,33.389,-112.1247,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731025,1731026,300014000.0,W-676186,2014,2014-08-11,223,1,Lightning,3.2,B,45.3467,-116.3253,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751004,1751005,300092000.0,SFO-2014MSMFC40604,2014,2014-02-24,55,5,Debris Burning,6.0,B,33.77431574,-89.89080692,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1723982,1723983,300002000.0,FS-1525786,2014,2014-09-17,260,4,Campfire,0.1,A,43.85416667,-104.05222222,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777905,1777906,300131000.0,SFO-2014NY1133NY1133-2014-34,2014,2014-03-24,83,9,Miscellaneous,0.5,B,42.4129,-73.6817,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779632,1779633,300134000.0,SFO-2014NY1017NY1017-2014-50079,2014,2014-07-27,208,9,Miscellaneous,0.1,A,44.7074,-73.5986,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734406,1734407,300024000.0,W-666886,2014,2014-03-15,74,9,Miscellaneous,0.1,A,42.2528,-122.9169,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782833,1782834,300139000.0,SFO-2014LADAF 96947,2014,2014-01-18,18,9,Miscellaneous,1.26,B,32.5797,-93.2907,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730392,1730393,300012000.0,W-667443,2014,2014-05-30,150,1,Lightning,0.1,A,39.8342,-108.8778,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745786,1745787,300086000.0,SFO-2014TXLFDX517950,2014,2014-07-12,193,3,Smoking,0.5,B,33.9399571,-98.60318509999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738524,1738525,300076000.0,SFO-2014ORODF20147710762015,2014,2014-08-11,223,1,Lightning,0.25,A,43.6725,-122.50278,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767338,1767339,300111000.0,SFO-2014MSMFC35576,2014,2014-12-14,348,6,Railroad,10.0,C,31.16462766,-89.63152245,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761523,1761524,300104000.0,SFO-2014LADAF 97334,2014,2014-03-25,84,5,Debris Burning,0.17,A,32.559509999999996,-92.88799999999999,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727226,1727227,300005000.0,FS-1525725,2014,2014-08-14,226,1,Lightning,0.1,A,44.10472222,-119.59666667,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752103,1752104,300094000.0,SFO-2014TNTNS14-W0132,2014,2014-03-11,70,5,Debris Burning,8.0,B,35.388533,-88.789967,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1773799,1773800,300120000.0,SFO-2014FLFLS2014160031,2014,2014-01-20,20,9,Miscellaneous,0.8,B,27.4815,-81.3062,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739902,1739903,300078000.0,SFO-2014NENFS17794,2014,2014-04-12,102,11,Powerline,0.1,A,41.41602,-99.64085,NE,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771760,1771761,300117000.0,SFO-2014OKOKS30282A,2014,2014-12-01,335,7,Arson,7.0,B,35.50118,-94.99583,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757421,1757422,300100000.0,SFO-2014GAGAS-FY2014-Henry-006,2014,2014-05-13,133,5,Debris Burning,0.5,B,33.39310278,-84.34509167,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751265,1751266,300093000.0,SFO-2014NCNCSNCST-049-20140050,2014,2014-02-28,59,5,Debris Burning,0.1,A,35.82925,-80.76085,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761788,1761789,300105000.0,SFO-2014LADAF 97018,2014,2014-01-20,20,5,Debris Burning,5.79,B,30.953000000000003,-92.801,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757141,1757142,300100000.0,SFO-2014SCSCS14FF0778,2014,2014-05-05,125,5,Debris Burning,0.8,B,33.719143,-81.107796,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735464,1735465,300026000.0,W-670721,2014,2014-07-29,210,8,Children,0.1,A,43.245,-100.8614,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776630,1776631,300129000.0,SFO-2014NCNCSNCST-028-20140005,2014,2014-04-14,104,9,Miscellaneous,0.1,A,35.84045,-75.64495,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726204,1726205,300004000.0,FS-1527604,2014,2014-09-14,257,9,Miscellaneous,0.1,A,34.28833333,-117.37805556,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770171,1770172,300115000.0,SFO-2014GAGAS-FY2014-Effingham-041,2014,2014-05-13,133,7,Arson,0.13,A,32.51391944,-81.41684167,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726985,1726986,300005000.0,FS-1527840,2014,2014-08-01,213,1,Lightning,0.1,A,43.98583333,-119.04055556,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759172,1759173,300102000.0,SFO-2014NCNCSNCST-077-20140152,2014,2014-09-01,244,5,Debris Burning,1.0,B,34.93148333,-79.64371666,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722100,1722101,300000000.0,FS-1521164,2014,2014-05-03,123,4,Campfire,0.1,A,31.73027778,-110.88305556,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750670,1750671,300092000.0,SFO-2014MO-MOS94989,2014,2014-02-21,52,5,Debris Burning,1.0,B,39.4155144,-92.7395473,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734921,1734922,300025000.0,W-673459,2014,2014-06-16,167,2,Equipment Use,2.7,B,43.76684,-118.20748999999999,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751438,1751439,300093000.0,SFO-2014NCNCSNCST-034-20140010,2014,2014-03-02,61,5,Debris Burning,1.0,B,36.21741666,-80.08348333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777278,1777279,300130000.0,SFO-2014NY3616NY3616-2014-357,2014,2014-09-20,263,9,Miscellaneous,0.1,A,41.4173,-74.3257,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1744553,1744554,300084000.0,SFO-2014TXLFDX514152,2014,2014-05-06,126,2,Equipment Use,5.0,B,34.190517,-99.349537,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754830,1754831,300097000.0,SFO-2014NCNCSNCST-041-20140078,2014,2014-04-02,92,5,Debris Burning,0.2,A,36.08013333,-79.99035,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731872,1731873,300017000.0,W-671042,2014,2014-07-29,210,2,Equipment Use,0.1,A,45.4864,-107.3808,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724972,1724973,300003000.0,FS-1522968,2014,2014-07-29,210,1,Lightning,0.1,A,34.4,-111.41888889,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752880,1752881,300094000.0,SFO-2014NCNCSNCST-092-20140001,2014,2014-03-15,74,5,Debris Burning,3.0,B,35.9265,-78.63528333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761426,1761427,300104000.0,SFO-2014NCNCSNCST-083-20140109,2014,2014-12-18,352,5,Debris Burning,0.3,B,34.74633333,-79.4055,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727096,1727097,300005000.0,FS-1527112,2014,2014-08-19,231,9,Miscellaneous,0.1,A,45.12166667,-121.77083333,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759790,1759791,300103000.0,SFO-2014MNDNR2014-142-061,2014,2014-10-26,299,5,Debris Burning,0.1,A,46.41421902,-94.35132265,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1753719,1753720,300096000.0,SFO-2014TNTNS14-W0188,2014,2014-03-24,83,5,Debris Burning,6.0,B,35.845983000000004,-88.64711700000001,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1774806,1774807,300123000.0,SFO-2014OKOKS30140A,2014,2014-03-01,60,9,Miscellaneous,0.2,A,36.10133,-94.74483000000001,OK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1756512,1756513,300099000.0,SFO-2014KYKYS19520149063,2014,2014-04-21,111,5,Debris Burning,165.0,D,37.31562,-82.65763100000001,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722330,1722331,300000000.0,FS-1525916,2014,2014-07-24,205,1,Lightning,0.1,A,43.56166667,-122.00138889,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759672,1759673,300103000.0,SFO-2014GAGAS-FY2015-Dodge-006,2014,2014-10-21,294,5,Debris Burning,0.97,B,32.26146667,-83.28631667,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735608,1735609,300027000.0,W-669767,2014,2014-07-05,186,1,Lightning,0.1,A,37.5,-111.9861,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1730609,1730610,300013000.0,W-669460,2014,2014-07-13,194,1,Lightning,0.1,A,38.85497,-107.70046,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775476,1775477,300125000.0,SFO-2014NCNCSNCST-097-20140043,2014,2014-03-20,79,9,Miscellaneous,0.1,A,36.22621666,-81.36523333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735913,1735914,300028000.0,W-673131,2014,2014-09-15,258,1,Lightning,0.1,A,40.28239,-112.57799999999999,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784750,1784751,300143000.0,SFO-2014SDSDS12495,2014,2014-07-14,195,9,Miscellaneous,4.0,B,43.11038255,-96.57480240000001,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1787258,1787259,300147000.0,SFO-2014CACDFMVU011275,2014,2014-05-26,146,13,Missing/Undefined,1.0,B,33.309833000000005,-117.152667,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731608,1731609,300015000.0,W-673800,2014,2014-05-19,139,7,Arson,3.5,B,47.8253,-94.8997,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738124,1738125,300075000.0,SFO-2014WADNR372,2014,2014-07-22,203,1,Lightning,0.1,A,46.0132,-118.1687,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748450,1748451,300089000.0,SFO-2014MSMFC17658,2014,2014-01-16,16,5,Debris Burning,1.0,B,31.75395357,-88.78134257,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740010,1740011,300078000.0,SFO-2014MNDNR2014-234-009,2014,2014-05-10,130,11,Powerline,0.1,A,47.67111393,-93.05924786,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1758011,1758012,300101000.0,SFO-2014SCSCS14FF0880,2014,2014-06-11,162,5,Debris Burning,50.0,C,34.361584,-79.749443,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738138,1738139,300075000.0,SFO-2014WADNR316,2014,2014-07-14,195,1,Lightning,0.1,A,48.1684,-118.0416,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749968,1749969,300091000.0,SFO-2014NMNMSF14-60520228X,2014,2014-02-06,37,5,Debris Burning,0.1,A,32.8642,-108.2864,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739246,1739247,300077000.0,SFO-2014TXLFDX526572,2014,2014-09-11,254,1,Lightning,0.25,A,32.981092,-95.078838,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767655,1767656,300112000.0,SFO-2014FLFLS2014120044,2014,2014-01-23,23,7,Arson,1.0,B,28.323,-81.2067,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767274,1767275,300111000.0,SFO-2014GAGAS-FY2015-Laurens-025,2014,2014-09-04,247,6,Railroad,0.38,B,32.46635833,-82.71492222,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1780745,1780746,300136000.0,SFO-2014NY5009NY5009-2014-82,2014,2014-09-19,262,9,Miscellaneous,0.1,A,42.4369,-78.3291,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760570,1760571,300103000.0,SFO-2014GAGAS-FY2015-Lowndes-017,2014,2014-11-20,324,5,Debris Burning,0.97,B,30.74766667,-83.15952778,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1769699,1769700,300115000.0,SFO-2014WVDOF2014-34295,2014,2014-04-23,113,7,Arson,1.0,B,38.0119601,-82.27311295,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782151,1782152,300138000.0,SFO-2014NY4022NY4022-2014-74,2014,2014-04-21,111,9,Miscellaneous,0.75,B,42.1761,-76.1108,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1732233,1732234,300018000.0,W-669320,2014,2014-07-13,194,8,Children,36.0,C,45.5683,-106.305,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729114,1729115,300007000.0,W-669032,2014,2014-07-07,188,1,Lightning,39.0,C,66.074,-161.452,AK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737908,1737909,300075000.0,SFO-2014NY3032NY3032-2014-876,2014,2014-09-12,255,1,Lightning,0.15,A,40.5967,-73.7382,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731734,1731735,300016000.0,W-664936,2014,2014-01-21,21,4,Campfire,0.3,B,35.8289,-87.0878,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1781205,1781206,300136000.0,SFO-2014CACDFHUU006577,2014,2014-10-06,279,9,Miscellaneous,0.1,A,40.265601000000004,-123.846753,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1785584,1785585,300145000.0,SFO-2014TXLFDX521920,2014,2014-01-11,11,9,Miscellaneous,0.1,A,32.7731225,-97.1749631,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782480,1782481,300138000.0,SFO-2014ALAFC53183,2014,2014-12-04,338,9,Miscellaneous,0.1,A,31.078536,-88.031317,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741609,1741610,300080000.0,SFO-2014WVDOF2014-34176,2014,2014-03-22,81,2,Equipment Use,0.1,A,39.36351854,-80.12862323,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734585,1734586,300024000.0,W-668224,2014,2014-06-15,166,2,Equipment Use,0.1,A,42.6137,-123.3812,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1777852,1777853,300131000.0,SFO-2014NY5330NY5330-2014-140045,2014,2014-08-29,241,9,Miscellaneous,0.1,A,41.6844,-74.7916,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1755079,1755080,300097000.0,SFO-2014NCNCSNCST-078-20140050,2014,2014-04-04,94,5,Debris Burning,50.0,C,34.70746666,-79.17546666,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752592,1752593,300094000.0,SFO-2014NCNCSNCST-020-20140017,2014,2014-03-14,73,5,Debris Burning,0.2,A,35.24845,-83.7072,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767395,1767396,300111000.0,SFO-2014VAVAS FLU14001,2014,2014-01-09,9,6,Railroad,0.5,B,37.72277778,-78.33083333,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1761232,1761233,300104000.0,SFO-2014NCNCSNCST-002-20140041,2014,2014-12-13,347,5,Debris Burning,1.0,B,35.86118333,-81.1438,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786521,1786522,300146000.0,SFO-2014CACDFRRU006903,2014,2014-01-18,18,13,Missing/Undefined,0.3,B,33.671,-116.21641699999999,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741909,1741910,300081000.0,SFO-2014NCNCSNCST-097-20140063,2014,2014-04-17,107,2,Equipment Use,0.2,A,36.30023333,-81.10393333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770651,1770652,300116000.0,SFO-2014SCSCS15WF0010,2014,2014-07-05,186,7,Arson,0.2,A,33.622501,-81.323555,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763870,1763871,300107000.0,SFO-2014TXLFDX505303,2014,2014-03-29,88,5,Debris Burning,15.0,C,31.999633000000003,-98.108597,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740322,1740323,300079000.0,SFO-2014LADAF 97512,2014,2014-07-02,183,11,Powerline,0.25,A,32.71151,-93.26486,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741126,1741127,300079000.0,SFO-2014UTFFSL69828-2014,2014,2014-07-03,184,12,Structure,0.01,A,40.622126,-111.299858,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786623,1786624,300146000.0,SFO-2014AZAZS-AZ-142275,2014,2014-02-03,34,13,Missing/Undefined,0.1,A,33.403,-111.8867,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729145,1729146,300007000.0,W-673966,2014,2014-09-20,263,13,Missing/Undefined,3.5,B,67.5992,-162.9736,AK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760180,1760181,300103000.0,SFO-2014CACDFAEU028209,2014,2014-11-06,310,5,Debris Burning,1.1,B,38.719618,-120.825274,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727801,1727802,300006000.0,FS-1524532,2014,2014-07-14,195,1,Lightning,0.1,A,44.57083333,-122.09138889,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784950,1784951,300143000.0,SFO-2014IAIAS14018,2014,2014-01-26,26,9,Miscellaneous,0.75,B,41.059186,-95.70915,IA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750671,1750672,300092000.0,SFO-2014MSMFC9861,2014,2014-02-21,52,5,Debris Burning,1.0,B,33.91966007,-89.41149953,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740384,1740385,300079000.0,SFO-2014TXLFDX509200,2014,2014-04-27,117,11,Powerline,5.0,B,32.543,-101.2224,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724915,1724916,300003000.0,FS-1527339,2014,2014-07-18,199,1,Lightning,4.6,B,35.78055556,-106.80305556,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734177,1734178,300023000.0,W-675244,2014,2014-09-27,270,1,Lightning,1.6,B,43.3508,-118.4456,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759559,1759560,300102000.0,SFO-2014MNDNR2014-234-033,2014,2014-10-11,284,5,Debris Burning,16.0,C,47.48379985,-92.60589094,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1725501,1725502,300004000.0,FS-1522970,2014,2014-05-09,129,4,Campfire,0.1,A,39.49638889,-114.64361111,NV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1778114,1778115,300131000.0,SFO-2014AZAZS-AZ-140295,2014,2014-05-19,139,9,Miscellaneous,0.1,A,32.9381,-111.6974,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1744777,1744778,300084000.0,SFO-2014NCNCSNCST-010-20140013,2014,2014-03-15,74,3,Smoking,0.5,B,34.24766666,-78.02833333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1788114,1788115,300148000.0,SFO-2014CACDFAEU020389,2014,2014-08-15,227,13,Missing/Undefined,0.48,B,38.654376,-120.901774,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726624,1726625,300005000.0,FS-1521418,2014,2014-06-11,162,2,Equipment Use,0.25,A,39.56222222,-120.37194444,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1766851,1766852,300111000.0,SFO-2014TXLFDX523373,2014,2014-07-12,193,5,Debris Burning,0.25,A,32.8004729,-95.60761909,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729941,1729942,300011000.0,W-665608,2014,2014-02-14,45,4,Campfire,0.1,A,37.895,-122.633,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762886,1762887,300106000.0,SFO-2014TXLFDX535176,2014,2014-09-21,264,5,Debris Burning,1.0,B,31.769150399999997,-97.5675705,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
